pointid,RdNBR,Distance_m,Near_OID,State,Area_km,RdNBR_mean,RdNBR_SD,Mean_NDWI_Pre,SD_NDWI_Pre,Mean_NDWI_Post,SD_NDWI_Post,Pixel_count,Beaver_Dam,Margin,Pixel_Severity,Wetland_Severity,,Row Labels,Count of pointid
214132,1045.478394,8.695218446,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,H,M,,,
214519,709.192749,5.04147639,44,C,0.043175454,537.3590088,207.9299927,-0.636445,0.100786,-0.472332,0.0837623,52,Y,N,H,M,,,
214522,852.0499878,4.963627458,44,C,0.043175454,537.3590088,207.9299927,-0.636445,0.100786,-0.472332,0.0837623,52,Y,N,H,M,,,
214523,559.5244141,11.48274143,44,C,0.043175454,537.3590088,207.9299927,-0.636445,0.100786,-0.472332,0.0837623,52,Y,N,M,M,,,
214530,1096.988892,7.669764104,47,D,0.048266859,587.2459717,273.6870117,-0.707119,0.0447035,-0.536105,0.0686156,60,N,N,H,M,,,
214531,1046.110596,4.622501833,47,D,0.048266859,587.2459717,273.6870117,-0.707119,0.0447035,-0.536105,0.0686156,60,N,N,H,M,,,
214538,79.959343,13.14077798,46,D,0.083087211,283.0650024,342.4289856,-0.672755,0.0733432,-0.54543,0.0850448,101,Y,N,L,L,,,
214539,46.2675552,17.19488641,46,D,0.083087211,283.0650024,342.4289856,-0.672755,0.0733432,-0.54543,0.0850448,101,Y,N,U,L,,,
214540,107.4692612,19.14939874,46,D,0.083087211,283.0650024,342.4289856,-0.672755,0.0733432,-0.54543,0.0850448,101,Y,N,L,L,,,
214541,146.5067902,9.766971852,46,D,0.083087211,283.0650024,342.4289856,-0.672755,0.0733432,-0.54543,0.0850448,101,Y,N,L,L,,,
214544,962.7835693,0.515411562,46,D,0.083087211,283.0650024,342.4289856,-0.672755,0.0733432,-0.54543,0.0850448,101,Y,Y,H,L,,,
214554,831.1693115,16.29794561,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,H,M,,,
214555,929.5339355,19.97153213,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,H,M,,,
214556,910.9705811,13.71162952,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,H,M,,,
214562,692.0352173,4.84408769,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,H,M,,,
214563,413.0895386,16.91494389,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,M,M,,,
214564,182.7345123,11.63327815,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,L,M,,,
214565,457.3963623,19.88645276,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,M,M,,,
214566,919.6385498,31.96053762,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,H,M,,,
214567,850.1201172,16.15396837,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,H,M,,,
214571,706.2437744,3.938090804,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,H,M,,,
214572,526.920166,1.535296514,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,Y,M,M,,,
214950,617.4925537,3.267481437,44,C,0.043175454,537.3590088,207.9299927,-0.636445,0.100786,-0.472332,0.0837623,52,Y,N,M,M,,,
214951,512.859436,3.945215349,44,C,0.043175454,537.3590088,207.9299927,-0.636445,0.100786,-0.472332,0.0837623,52,Y,N,M,M,,,
214952,420.3828735,4.152485463,44,C,0.043175454,537.3590088,207.9299927,-0.636445,0.100786,-0.472332,0.0837623,52,Y,N,M,M,,,
214953,273.6938171,9.877367865,44,C,0.043175454,537.3590088,207.9299927,-0.636445,0.100786,-0.472332,0.0837623,52,Y,N,L,M,,,
214954,252.2763519,10.61465205,44,C,0.043175454,537.3590088,207.9299927,-0.636445,0.100786,-0.472332,0.0837623,52,Y,N,L,M,,,
214955,653.7172852,11.45270792,44,C,0.043175454,537.3590088,207.9299927,-0.636445,0.100786,-0.472332,0.0837623,52,Y,N,H,M,,,
214956,727.4200439,5.429898974,44,C,0.043175454,537.3590088,207.9299927,-0.636445,0.100786,-0.472332,0.0837623,52,Y,N,H,M,,,
214959,530.6721802,5.962981731,44,C,0.043175454,537.3590088,207.9299927,-0.636445,0.100786,-0.472332,0.0837623,52,Y,N,M,M,,,
214960,444.6068115,10.11614538,44,C,0.043175454,537.3590088,207.9299927,-0.636445,0.100786,-0.472332,0.0837623,52,Y,N,M,M,,,
214961,394.1846619,2.468904718,44,C,0.043175454,537.3590088,207.9299927,-0.636445,0.100786,-0.472332,0.0837623,52,Y,Y,M,M,,,
214963,486.887085,4.970465287,44,C,0.043175454,537.3590088,207.9299927,-0.636445,0.100786,-0.472332,0.0837623,52,Y,N,M,M,,,
214964,768.9753418,2.292699789,44,C,0.043175454,537.3590088,207.9299927,-0.636445,0.100786,-0.472332,0.0837623,52,Y,Y,H,M,,,
214969,1017.067993,4.291063884,47,D,0.048266859,587.2459717,273.6870117,-0.707119,0.0447035,-0.536105,0.0686156,60,N,N,H,M,,,
214970,1023.266357,15.89980696,47,D,0.048266859,587.2459717,273.6870117,-0.707119,0.0447035,-0.536105,0.0686156,60,N,N,H,M,,,
214971,1108.745606,3.703684074,47,D,0.048266859,587.2459717,273.6870117,-0.707119,0.0447035,-0.536105,0.0686156,60,N,N,H,M,,,
214973,910.87146,0.618678712,46,D,0.083087211,283.0650024,342.4289856,-0.672755,0.0733432,-0.54543,0.0850448,101,Y,Y,H,L,,,
214978,464.7605896,5.128673177,46,D,0.083087211,283.0650024,342.4289856,-0.672755,0.0733432,-0.54543,0.0850448,101,Y,N,M,L,,,
214979,405.5592041,2.107450655,46,D,0.083087211,283.0650024,342.4289856,-0.672755,0.0733432,-0.54543,0.0850448,101,Y,Y,M,L,,,
214980,358.2961121,8.598010715,46,D,0.083087211,283.0650024,342.4289856,-0.672755,0.0733432,-0.54543,0.0850448,101,Y,N,M,L,,,
214982,279.8618774,6.670970013,46,D,0.083087211,283.0650024,342.4289856,-0.672755,0.0733432,-0.54543,0.0850448,101,Y,N,L,L,,,
214993,705.1541748,5.705811416,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,H,M,,,
214994,868.7098389,14.56494004,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,H,M,,,
214995,864.5945435,25.50963254,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,H,M,,,
214996,948.3947144,23.8067152,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,H,M,,,
214997,854.1572876,9.363325436,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,H,M,,,
215003,647.0027466,5.680629945,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,H,M,,,
215004,239.7497559,19.44203772,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,L,M,,,
215005,631.1696167,29.07022944,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,M,M,,,
215006,1011.48291,23.67076624,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,H,M,,,
215007,661.4992676,7.543959319,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,H,M,,,
215010,413.9432983,5.736414919,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,M,M,,,
215011,158.2414246,20.40823227,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,L,M,,,
215012,197.8006897,11.85908863,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,L,M,,,
215388,600.0023193,8.855888192,44,C,0.043175454,537.3590088,207.9299927,-0.636445,0.100786,-0.472332,0.0837623,52,Y,N,M,M,,,
215389,665.8430786,14.35533158,44,C,0.043175454,537.3590088,207.9299927,-0.636445,0.100786,-0.472332,0.0837623,52,Y,N,H,M,,,
215390,408.9273682,13.91802438,44,C,0.043175454,537.3590088,207.9299927,-0.636445,0.100786,-0.472332,0.0837623,52,Y,N,M,M,,,
215391,289.7257996,8.9727791,44,C,0.043175454,537.3590088,207.9299927,-0.636445,0.100786,-0.472332,0.0837623,52,Y,N,L,M,,,
215392,310.2023926,15.91521727,44,C,0.043175454,537.3590088,207.9299927,-0.636445,0.100786,-0.472332,0.0837623,52,Y,N,L,M,,,
215393,700.6495972,17.2289694,44,C,0.043175454,537.3590088,207.9299927,-0.636445,0.100786,-0.472332,0.0837623,52,Y,N,H,M,,,
215394,559.3552246,9.406104648,44,C,0.043175454,537.3590088,207.9299927,-0.636445,0.100786,-0.472332,0.0837623,52,Y,N,M,M,,,
215395,577.2520752,5.942767283,44,C,0.043175454,537.3590088,207.9299927,-0.636445,0.100786,-0.472332,0.0837623,52,Y,N,M,M,,,
215396,564.538208,10.44961572,44,C,0.043175454,537.3590088,207.9299927,-0.636445,0.100786,-0.472332,0.0837623,52,Y,N,M,M,,,
215397,525.5895996,4.878831456,44,C,0.043175454,537.3590088,207.9299927,-0.636445,0.100786,-0.472332,0.0837623,52,Y,N,M,M,,,
215398,390.2991943,10.81232922,44,C,0.043175454,537.3590088,207.9299927,-0.636445,0.100786,-0.472332,0.0837623,52,Y,N,M,M,,,
215399,188.8194885,6.48095655,44,C,0.043175454,537.3590088,207.9299927,-0.636445,0.100786,-0.472332,0.0837623,52,Y,N,L,M,,,
215401,350.340271,11.62433583,44,C,0.043175454,537.3590088,207.9299927,-0.636445,0.100786,-0.472332,0.0837623,52,Y,N,M,M,,,
215404,1108.945923,6.12817326,47,D,0.048266859,587.2459717,273.6870117,-0.707119,0.0447035,-0.536105,0.0686156,60,N,N,H,M,,,
215409,853.6044922,3.54130771,47,D,0.048266859,587.2459717,273.6870117,-0.707119,0.0447035,-0.536105,0.0686156,60,N,N,H,M,,,
215410,902.5761108,9.748689207,47,D,0.048266859,587.2459717,273.6870117,-0.707119,0.0447035,-0.536105,0.0686156,60,N,N,H,M,,,
215411,748.3026733,0.611075994,46,D,0.083087211,283.0650024,342.4289856,-0.672755,0.0733432,-0.54543,0.0850448,101,Y,Y,H,L,,,
215420,584.7304688,0.218219748,46,D,0.083087211,283.0650024,342.4289856,-0.672755,0.0733432,-0.54543,0.0850448,101,Y,Y,M,L,,,
215421,268.4819946,12.03006505,46,D,0.083087211,283.0650024,342.4289856,-0.672755,0.0733432,-0.54543,0.0850448,101,Y,N,L,L,,,
215422,330.3534851,3.96589529,46,D,0.083087211,283.0650024,342.4289856,-0.672755,0.0733432,-0.54543,0.0850448,101,Y,N,M,L,,,
215431,736.4962769,5.174709161,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,H,M,,,
215433,814.6431885,13.44840129,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,H,M,,,
215434,935.7297974,4.222600989,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,H,M,,,
215435,699.0985107,8.527298869,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,H,M,,,
215442,484.9062195,2.42763608,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,Y,M,M,,,
215443,606.5744629,17.74495735,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,M,M,,,
215444,663.9884033,15.4403262,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,H,M,,,
215447,588.5038452,6.121621995,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,M,M,,,
215448,118.7908783,18.11711096,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,L,M,,,
215449,-46.9736443,33.92204862,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,U,M,,,
215450,35.9352036,25.67976173,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,U,M,,,
215451,153.1303864,15.59078609,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,L,M,,,
215452,185.692749,3.612323081,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,L,M,,,
215830,548.8543091,3.522921447,44,C,0.043175454,537.3590088,207.9299927,-0.636445,0.100786,-0.472332,0.0837623,52,Y,N,M,M,,,
215832,942.0346069,0.194147858,44,C,0.043175454,537.3590088,207.9299927,-0.636445,0.100786,-0.472332,0.0837623,52,Y,Y,H,M,,,
215834,855.4746094,3.720844284,44,C,0.043175454,537.3590088,207.9299927,-0.636445,0.100786,-0.472332,0.0837623,52,Y,N,H,M,,,
215838,284.7238464,15.9730774,44,C,0.043175454,537.3590088,207.9299927,-0.636445,0.100786,-0.472332,0.0837623,52,Y,N,L,M,,,
215839,156.0320892,14.82722059,44,C,0.043175454,537.3590088,207.9299927,-0.636445,0.100786,-0.472332,0.0837623,52,Y,N,L,M,,,
215840,335.937439,4.439008947,44,C,0.043175454,537.3590088,207.9299927,-0.636445,0.100786,-0.472332,0.0837623,52,Y,N,M,M,,,
215844,941.5198364,8.26025006,47,D,0.048266859,587.2459717,273.6870117,-0.707119,0.0447035,-0.536105,0.0686156,60,N,N,H,M,,,
215849,646.883728,11.93376098,47,D,0.048266859,587.2459717,273.6870117,-0.707119,0.0447035,-0.536105,0.0686156,60,N,N,H,M,,,
215850,637.3501587,4.626042342,46,D,0.083087211,283.0650024,342.4289856,-0.672755,0.0733432,-0.54543,0.0850448,101,Y,N,M,L,,,
215859,810.9514771,4.258938624,46,D,0.083087211,283.0650024,342.4289856,-0.672755,0.0733432,-0.54543,0.0850448,101,Y,N,H,L,,,
215862,473.6596375,3.658479363,46,D,0.083087211,283.0650024,342.4289856,-0.672755,0.0733432,-0.54543,0.0850448,101,Y,N,M,L,,,
215869,917.003479,0.592123236,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,Y,H,M,,,
215871,1006.597839,0.253450404,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,Y,H,M,,,
215872,703.4718018,2.75371959,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,Y,H,M,,,
215882,391.2078552,13.15116729,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,M,M,,,
215883,128.4499359,5.553590533,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,L,M,,,
215886,314.6404724,10.88585419,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,L,M,,,
215887,21.7134895,30.12459253,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,U,M,,,
215888,-60.5348892,45.93575189,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,U,M,,,
215889,-94.1808853,42.46790406,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,U,M,,,
215890,-35.1457939,30.98964305,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,U,M,,,
215891,8.7249041,11.8325667,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,U,M,,,
216272,821.0537109,1.976074089,44,C,0.043175454,537.3590088,207.9299927,-0.636445,0.100786,-0.472332,0.0837623,52,Y,Y,H,M,,,
216273,338.2670593,20.45639807,44,C,0.043175454,537.3590088,207.9299927,-0.636445,0.100786,-0.472332,0.0837623,52,Y,N,M,M,,,
216274,157.4071655,11.05097082,44,C,0.043175454,537.3590088,207.9299927,-0.636445,0.100786,-0.472332,0.0837623,52,Y,N,L,M,,,
216280,826.289917,9.217137335,47,D,0.048266859,587.2459717,273.6870117,-0.707119,0.0447035,-0.536105,0.0686156,60,N,N,H,M,,,
216283,770.4996338,2.041159932,47,D,0.048266859,587.2459717,273.6870117,-0.707119,0.0447035,-0.536105,0.0686156,60,N,Y,H,M,,,
216306,687.1410522,6.305286338,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,H,M,,,
216316,475.1978149,4.005038337,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,M,M,,,
216317,161.4168243,13.96197269,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,L,M,,,
216318,-23.4638824,9.307278719,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,U,M,,,
216320,214.0778656,5.558824816,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,L,M,,,
216321,45.0534325,20.96053324,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,U,M,,,
216322,3.1566925,37.34448195,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,U,M,,,
216323,-26.7604485,55.36542905,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,U,M,,,
216324,-23.2605515,55.38423063,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,U,M,,,
216325,-18.2997303,36.48167537,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,U,M,,,
216326,-37.8204308,18.50567571,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,U,M,,,
216327,212.7779236,2.399626581,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,Y,L,M,,,
216329,762.2629395,2.823692267,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,Y,H,M,,,
216705,772.1748657,5.571493467,44,C,0.043175454,537.3590088,207.9299927,-0.636445,0.100786,-0.472332,0.0837623,52,Y,N,H,M,,,
216706,284.571106,20.88389856,44,C,0.043175454,537.3590088,207.9299927,-0.636445,0.100786,-0.472332,0.0837623,52,Y,N,L,M,,,
216707,320.6756897,0.91348795,44,C,0.043175454,537.3590088,207.9299927,-0.636445,0.100786,-0.472332,0.0837623,52,Y,Y,M,M,,,
216714,748.3824463,2.814001831,47,D,0.048266859,587.2459717,273.6870117,-0.707119,0.0447035,-0.536105,0.0686156,60,N,Y,H,M,,,
216717,287.8535767,1.275829765,47,D,0.048266859,587.2459717,273.6870117,-0.707119,0.0447035,-0.536105,0.0686156,60,N,Y,L,M,,,
216736,583.4743652,11.09379839,52,D,0.104457513,609.9520264,209.5829926,-0.723861,0.0502997,-0.548129,0.0681708,128,N,N,M,M,,,
216748,715.6557007,0.447974211,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,Y,H,M,,,
216749,397.4916992,1.032863516,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,Y,M,M,,,
216751,125.2466125,14.36664132,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,L,M,,,
216752,-47.070385,17.20431878,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,U,M,,,
216753,-85.3184204,22.50462293,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,U,M,,,
216754,-66.4864883,33.40029675,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,U,M,,,
216755,-23.3764305,49.24356168,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,U,M,,,
216756,63.6597366,64.81847772,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,U,M,,,
216757,358.5089111,63.12779807,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,M,M,,,
216758,263.0048218,45.28585045,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,L,M,,,
216759,33.9581985,25.44852176,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,U,M,,,
216760,130.6481323,6.187998575,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,L,M,,,
216762,555.5036621,3.057923036,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,M,M,,,
217132,810.2329102,3.525170392,44,C,0.043175454,537.3590088,207.9299927,-0.636445,0.100786,-0.472332,0.0837623,52,Y,N,H,M,,,
217133,540.5435791,2.646667867,44,C,0.043175454,537.3590088,207.9299927,-0.636445,0.100786,-0.472332,0.0837623,52,Y,Y,M,M,,,
217134,340.1390991,8.976775439,44,C,0.043175454,537.3590088,207.9299927,-0.636445,0.100786,-0.472332,0.0837623,52,Y,N,M,M,,,
217143,729.7619019,2.949735186,47,D,0.048266859,587.2459717,273.6870117,-0.707119,0.0447035,-0.536105,0.0686156,60,N,Y,H,M,,,
217144,606.3469238,1.895988935,47,D,0.048266859,587.2459717,273.6870117,-0.707119,0.0447035,-0.536105,0.0686156,60,N,Y,M,M,,,
217145,229.7374115,8.55275981,47,D,0.048266859,587.2459717,273.6870117,-0.707119,0.0447035,-0.536105,0.0686156,60,N,N,L,M,,,
217146,360.2505798,3.789158658,47,D,0.048266859,587.2459717,273.6870117,-0.707119,0.0447035,-0.536105,0.0686156,60,N,N,M,M,,,
217162,772.7443237,1.123098275,52,D,0.104457513,609.9520264,209.5829926,-0.723861,0.0502997,-0.548129,0.0681708,128,N,Y,H,M,,,
217163,592.8643799,7.631281797,52,D,0.104457513,609.9520264,209.5829926,-0.723861,0.0502997,-0.548129,0.0681708,128,N,N,M,M,,,
217164,334.1543274,23.65470437,52,D,0.104457513,609.9520264,209.5829926,-0.723861,0.0502997,-0.548129,0.0681708,128,N,N,M,M,,,
217165,317.782959,16.35764634,52,D,0.104457513,609.9520264,209.5829926,-0.723861,0.0502997,-0.548129,0.0681708,128,N,N,M,M,,,
217166,309.3021851,3.610382282,52,D,0.104457513,609.9520264,209.5829926,-0.723861,0.0502997,-0.548129,0.0681708,128,N,N,L,M,,,
217179,334.1649475,5.230181769,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,M,M,,,
217180,22.587822,24.22492678,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,U,M,,,
217181,-65.482933,30.39088456,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,U,M,,,
217182,-52.3251457,45.01843852,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,U,M,,,
217183,-23.4741096,61.64624167,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,U,M,,,
217184,218.3645935,77.52019661,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,L,M,,,
217185,729.6401978,69.38545035,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,H,M,,,
217186,575.930481,50.89223388,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,M,M,,,
217187,100.6081009,33.41535639,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,L,M,,,
217188,-7.6993132,17.48413385,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,U,M,,,
217189,138.092041,9.651422441,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,L,M,,,
217190,139.2086945,14.69065619,45,E,0.190213502,457.6069946,402.3770142,-0.765293,0.0472058,-0.641051,0.0901386,233,Y,N,L,M,,,
